,0
29848,0.6005658922158059
29849,0.6820224071052311
29850,0.5749331424773375
29851,0.7454935350619306
29852,0.6038587344344457
29853,0.5536022677021478
29854,0.5610416804562307
29855,0.7006629820606445
29856,0.6356806205043679
29857,0.6330741558200267
29858,0.6384066455771036
29859,0.5389926905063377
29860,0.6400258631028651
29861,0.5404182201138077
29862,0.5098077303201611
29863,0.6204321511972746
29864,0.5720981984542557
29865,0.7393862572655643
29866,0.553649570088127
29867,0.5888795142463125
29868,0.7787046578092278
29869,0.6598314161313632
29870,0.7010795785180327
29871,0.575876980273004
29872,0.6056444064445854
29873,0.553751335304602
29874,0.5922604097864201
29875,0.6111468209530467
29876,0.7005725412220293
29877,0.6423353149792828
29878,0.5601528985368459
29879,0.5667759670736912
29880,0.5998995608331766
29881,0.6337799144915823
29882,0.5871251133297645
29883,0.6337187649784528
29884,0.5588253217635735
29885,0.5752888031295387
29886,0.5873211941805629
29887,0.7573949284957054
29888,0.6717629366180504
29889,0.5933586878994689
29890,0.602223070625412
29891,0.6285446077305973
29892,0.547506221232613
29893,0.5593161112439683
29894,0.5960275534442488
29895,0.6606288218512756
29896,0.6198830138252959
29897,0.5917885804417135
29898,0.6140868409458039
29899,0.567540223048879
29900,0.5780182218273793
29901,0.6372536507160055
29902,0.5364148753623095
29903,0.6662022510740693
29904,0.5363892422532617
29905,0.6260406911767625
29906,0.5663179516467772
29907,0.6063512210916709
29908,0.549180977740467
29909,0.6641497747819484
29910,0.6602368244357658
29911,0.6724021643116317
29912,0.46117625830437775
29913,0.412667260548264
29914,0.47087196492445893
29915,0.4921170027835662
29916,0.37514215198449363
29917,0.5450364020424865
29918,0.42637903918451536
29919,0.5352509031524143
29920,0.5052589117140333
29921,0.5735684337663439
29922,0.45325539524365105
29923,0.44477575647872536
29924,0.43543225616312625
29925,0.4715223105584226
29926,0.4728701599526953
29927,0.43617598962065807
29928,0.5012914388652984
29929,0.5521152414427789
29930,0.41652615243585767
29931,0.4306854619088264
29932,0.4645357260124459
29933,0.4492274383233455
29934,0.6653797101968622
29935,0.4387152423120896
29936,0.4191158352091674
29937,0.4059651385368358
29938,0.49850486100623703
29939,0.37836869011507135
29940,0.5130007462079164
29941,0.4701646981544067
29942,0.45984598706533164
29943,0.6329573282300892
29944,0.4620139066465573
29945,0.5621090087106697
29946,0.43467390911434467
29947,0.4382548477979614
29948,0.4437704710040746
29949,0.42832949394899333
29950,0.4299285422318497
29951,0.632683892552259
29952,0.47525012588516685
29953,0.543123288207927
29954,0.4929401476999081
29955,0.4204059198117802
29956,0.5232159783658715
29957,0.517671539705598
29958,0.4200760373379686
29959,0.4345545865266339
29960,0.48441067613985894
29961,0.499802640003205
29962,0.42997719909539206
29963,0.44250860229165506
29964,0.4620424970317707
29965,0.4699977230627707
29966,0.46078067317626104
29967,0.450850299215078
29968,0.4216371805787842
29969,0.4703096579053214
29970,0.44756698773906584
29971,0.45622029041083345
29972,0.5192313796707425
29973,0.5012969933066165
29974,0.6045752989147899
29975,0.5103621910691616
29976,0.4284055251692712
29977,0.513801574395682
29978,0.4160029491087086
29979,0.5615819960610658
29980,0.44787694368119546
29981,0.43784831772910227
29982,0.4553884246056217
29983,0.46903785174018847
29984,0.48718950154677376
29985,0.4901406193142258
29986,0.44444291755834436
29987,0.6136980695129602
29988,0.38484608198535825
29989,0.4961753352388298
29990,0.5051392906961959
29991,0.42853175948495986
29992,0.4677481896937952
29993,0.5090884175558891
29994,0.46532795833464585
29995,0.500045612543988
29996,0.45875321726276025
29997,0.42553277140362733
29998,0.5043310621765625
29999,0.4384364735126142
30000,0.41451021207951283
30001,0.48402061462907636
30002,0.4628739682054402
30003,0.4506209432013448
30004,0.45763564042262084
30005,0.5297471505062258
30006,0.4667141595892995
30007,0.39086679572942307
30008,0.4744649840606451
30009,0.5004978075703025
30010,0.3708329669606372
30011,0.4861864986538656
30012,0.4174827260553609
30013,0.4677676149117585
30014,0.4840672495975207
30015,0.4108641560949122
30016,0.3982260038471837
30017,0.48821872974889513
30018,0.47429612977631186
30019,0.5394653890430231
30020,0.4376014246524944
30021,0.6983397250739234
30022,0.5013401825862471
30023,0.5447787853041888
30024,0.4448565454449842
30025,0.5013981706769529
30026,0.4974697077622128
30027,0.4401111025500598
30028,0.5280481732663698
30029,0.47955597592666543
30030,0.5384690606360847
30031,0.45168339156959725
30032,0.49358554831746243
30033,0.49640852151088877
30034,0.494111758207828
30035,0.4493636597110218
30036,0.5730976851148395
30037,0.5163915059262361
30038,0.5188869899523053
30039,0.5005966785325898
30040,0.4699650002049463
30041,0.48216774926174694
30042,0.4974745353992951
30043,0.44701007293624917
30044,0.3956339290955031
30045,0.4488268347366034
30046,0.578585816109293
30047,0.5738052449944231
30048,0.5738815213308308
30049,0.5938338229060114
30050,0.47189909164828375
30051,0.4741439564422522
30052,0.4703746741780022
30053,0.4445097607791758
30054,0.42722816650527623
30055,0.46466532704418223
30056,0.4837579164799129
30057,0.5784207588984691
30058,0.4254890797352599
30059,0.42541347517972866
30060,0.6850905806691443
30061,0.49101305139234075
30062,0.43762911241310254
30063,0.4447849576059257
30064,0.44954107853635916
30065,0.40087560950174433
30066,0.45150576422809036
30067,0.41632329229966525
30068,0.42395699636130324
30069,0.52683277849521
30070,0.4864201210175044
30071,0.458375253346366
30072,0.4835306802925257
30073,0.4392780489885879
30074,0.48685946140587094
30075,0.38464034415480225
30076,0.406602797109158
30077,0.46765736563673216
30078,0.41408614916668524
30079,0.4568816661209709
30080,0.47747794276779704
30081,0.47220532719006286
30082,0.5871840858342929
30083,0.45290325585142577
30084,0.47701734382733835
30085,0.4565755295617517
30086,0.3806248832737617
30087,0.45746399255920156
30088,0.5397569240865276
30089,0.4926614637728681
30090,0.5272725972376883
30091,0.3887362756357639
