,0
30223,0.44771177613702823
30224,0.37732086241693724
30225,0.40038249332227954
30226,0.3920917543551376
30227,0.4264611024150791
30228,0.32108841911707925
30229,0.44232485820372686
30230,0.42091910363881446
30231,0.2531384810088745
30232,0.4668673453717483
30233,0.45764974817191584
30234,0.4108687133532791
30235,0.22698498600268602
30236,0.3892304211756463
30237,0.43485590610647495
30238,0.4596295532917605
30239,0.28067540593117685
30240,0.5018725753932503
30241,0.36510966618362095
30242,0.19898889814064874
30243,0.43729399960232374
30244,0.4178885489886997
30245,0.4504027205572506
30246,0.41899918583854634
30247,0.3722883906214354
30248,0.42739889920129653
30249,0.4240601211177188
30250,0.44928063660923906
30251,0.3639369981824867
30252,0.4114218660592472
30253,0.3425961807371473
30254,0.39591920434963024
30255,0.3649942982155512
30256,0.36244739729847136
30257,0.4067424888245617
30258,0.45634122270205335
30259,0.39157592315867923
30260,0.2853197444783791
30261,0.3311005915262927
30262,0.3426344978322944
30263,0.36331140961261554
30264,0.38991329254063667
30265,0.3397403466805922
30266,0.31968763382029747
30267,0.3279672735077115
30268,0.41123868486594045
30269,0.37557815942475503
30270,0.36081908049639416
30271,0.3647977231639465
30272,0.3370212341610316
30273,0.39469661770768455
30274,0.2951178716360254
30275,0.38987668107498796
30276,0.41240336794542937
30277,0.2902958802788915
30278,0.3208659424033969
30279,0.3432423554386346
30280,0.39526525075964924
30281,0.3099121182977879
30282,0.39879278173606275
30283,0.31645860906115214
30284,0.35946447688664984
30285,0.34921011935205887
30286,0.3511522286705546
30287,0.3832971509615157
30288,0.3082913304682453
30289,0.3321009708842882
30290,0.27383337193261736
30291,0.3525313379376254
30292,0.3358312476915903
30293,0.34232332177046654
30294,0.3499667163110533
30295,0.39666204798481586
30296,0.3573394899480089
30297,0.3636220086977835
30298,0.3503043787918544
30299,0.34994963530559353
30300,0.3175218666882572
30301,0.3606901507597697
30302,0.26878965534505445
30303,0.39072397643913304
30304,0.30930294383740975
30305,0.32987138475487
30306,0.3760993516346881
30307,0.3160377736398295
30308,0.30226368926266994
30309,0.3560973318215312
30310,0.3615780550582477
30311,0.33525459288964865
30312,0.3540180086412931
30313,0.3137613199229967
30314,0.3141875948899119
30315,0.2889719950401051
30316,0.3549865271544359
30317,0.3062633086076244
30318,0.319948555184278
30319,0.3973903625832173
30320,0.3949363924525869
30321,0.33015457022247124
30322,0.33241810294072044
30323,0.33583219010857596
30324,0.2983469849700715
30325,0.34382904697645844
30326,0.3517253451489558
30327,0.3174870602349206
30328,0.3018351618362624
30329,0.34248357450844913
30330,0.39140002395088924
30331,0.33052822387615755
30332,0.2570998469928803
30333,0.32409160017325034
30334,0.38875363733605034
30335,0.3870809057470293
30336,0.2812080505739373
30337,0.4072829462591762
30338,0.26038941213357125
30339,0.3227221486231154
30340,0.3175241451621434
30341,0.3200923347326755
30342,0.3096817715196331
30343,0.3845300105220474
30344,0.3760484599687692
30345,0.3622486802229562
30346,0.37587006425846536
30347,0.39688145752409876
30348,0.339738397397526
30349,0.3773723152556251
30350,0.34567935056235294
30351,0.34358270724420686
30352,0.40235854414669514
30353,0.39604117284053747
30354,0.23940797502677735
30355,0.3375504295387385
30356,0.373829399102459
30357,0.3417290840948019
30358,0.34506350095139976
30359,0.31289992204944106
30360,0.24421347972886254
30361,0.28088534493083694
30362,0.32973041200704906
30363,0.32301121366275465
30364,0.388490381299349
30365,0.3908523845307772
30366,0.3141833219742124
30367,0.30612914103432237
30368,0.27291109555115306
30369,0.3188013433686219
30370,0.34639257079640784
30371,0.3772039184405697
30372,0.3186816551337523
30373,0.3119856579881045
30374,0.25845304244262496
30375,0.38042715579974895
30376,0.32195278004752703
30377,0.24348750528568477
30378,0.2875562437271437
30379,0.3571729848583666
30380,0.2641553918377316
30381,0.3474498879380698
30382,0.31529804014870927
30383,0.3371513822450355
30384,0.3386350041322966
30385,0.3326716112643412
30386,0.359090241418979
30387,0.37872457968576173
30388,0.3340658875784959
30389,0.3071672097888022
30390,0.37821431195734706
30391,0.33999201725673733
30392,0.36864025742709056
30393,0.35003611673349244
30394,0.35953067737575156
30395,0.2811939575776457
30396,0.3320863470495053
30397,0.3375452669742694
30398,0.35909278337598494
30399,0.31046777302564643
30400,0.3440426165802273
30401,0.3384783057067708
30402,0.32339553022285206
30403,0.3931308575619534
30404,0.36034795814050224
30405,0.3852137533538637
30406,0.4493043420252166
30407,0.36078054475411525
30408,0.3362860950417058
30409,0.34648914009445286
30410,0.3619536661180893
30411,0.38130559994395347
30412,0.3842189157619474
30413,0.36459983263806756
30414,0.3949542212110724
30415,0.370450189418605
30416,0.37519834614622377
30417,0.3462189975208208
30418,0.3586010937673283
30419,0.3378924820829891
30420,0.24271956832320862
30421,0.30689629565459964
30422,0.2960270700914772
30423,0.39671466471295586
30424,0.30781933852666216
30425,0.35503320452976067
30426,0.3012928232832807
30427,0.3015219877721641
30428,0.39770135875332446
30429,0.3313304724864079
30430,0.3208046738224796
30431,0.3813494569925936
30432,0.30627594094022725
30433,0.3004744960607257
30434,0.28881889396077126
30435,0.31652598695638207
30436,0.39245854639592187
30437,0.3273888242815537
30438,0.2217364510178964
30439,0.2928401601461005
30440,0.25565663103622993
30441,0.3569583060305004
30442,0.3250486319562524
30443,0.34267827913193455
30444,0.3472492148475912
30445,0.3358090273045896
30446,0.3735691002877599
30447,0.21525665774234695
30448,0.36322897922770253
30449,0.30359758112557544
30450,0.32406218900692435
30451,0.27874538385141234
30452,0.2693056181760536
30453,0.31097337387429075
30454,0.32649602795220095
30455,0.3155649621597855
30456,0.3346735474533979
30457,0.3157821752109
30458,0.38273678198269623
30459,0.2678279989761277
30460,0.36188640286551405
30461,0.3655789765957736
30462,0.3864122480511521
30463,0.3504012520535109
30464,0.3536392877980441
30465,0.3813623405080426
30466,0.3710943687418003
30467,0.3650602821320716
30468,0.32416911666950604
30469,0.3404362807895762
30470,0.3351699749246701
30471,0.329790911353515
30472,0.2798980622402656
30473,0.3861766313922325
30474,0.38152752716249333
30475,0.4805919587506482
30476,0.39146604768179133
30477,0.3533377251675074
30478,0.3397008454261819
30479,0.24989649163440883
30480,0.37590149550765006
30481,0.3525517506224266
30482,0.3489057482933341
30483,0.37320001271680364
30484,0.3280341983394643
30485,0.37629863736802305
30486,0.271314076838645
30487,0.3902295342734449
30488,0.2814971318030662
30489,0.29787951499140375
30490,0.37132528323728015
30491,0.3916994258549656
30492,0.32321302582540123
30493,0.3012607116465433
30494,0.34884962419707227
30495,0.3052908515174471
30496,0.371636304207459
30497,0.342491979179171
30498,0.3140841051187238
30499,0.37390617237891066
30500,0.23403731453154913
30501,0.30548724151509715
30502,0.2924818062314364
30503,0.3494666510338606
30504,0.377129954553763
30505,0.30881245402722046
30506,0.3532036411138901
30507,0.5124006848066108
30508,0.3601480854634684
30509,0.3374308770543627
30510,0.35699417222108915
30511,0.3261114654673472
30512,0.35003944607091425
30513,0.2886784551319276
30514,0.31947357538470883
30515,0.3681555998556377
30516,0.3688787464259824
30517,0.4037468317058659
30518,0.4753639857567882
30519,0.4138632911147571
30520,0.4462291787155318
30521,0.2756466917323145
30522,0.3475210117482335
30523,0.4502785509538782
30524,0.44973401129569934
30525,0.34272034424574227
30526,0.4424826049491432
30527,0.3431527669099452
